Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,All_NBA_Label,All_NBA_Target,Season_End_Year
56.0,Tyrese Haliburton,21.0,2TM,PG,77.0,77.0,2695.0,430.0,909.0,0.473,161.0,389.0,0.414,269.0,520.0,0.517,0.562,160.0,190.0,0.842,61.0,250.0,311.0,628.0,134.0,49.0,199.0,121.0,1181.0,0.0,,halibty01,18.2,0.595,0.428,0.209,2.5,10.3,6.3,34.1,2.4,1.6,16.7,19.0,5.2,1.8,7.0,0.125,2.7,-0.1,2.6,3.1,None,0,2022
589.0,Tyler Hall,24.0,NYK,SG,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,hallty01,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.007,-8.1,-0.5,-8.5,0.0,None,0,2022
230.0,R.J. Hampton,20.0,ORL,SG,64.0,14.0,1402.0,175.0,457.0,0.383,64.0,183.0,0.35,111.0,274.0,0.405,0.453,75.0,117.0,0.641,23.0,171.0,194.0,158.0,42.0,13.0,87.0,101.0,489.0,0.0,,hamptrj01,8.5,0.481,0.4,0.256,1.7,12.9,7.3,16.9,1.4,0.8,14.6,18.4,-1.3,1.1,-0.2,-0.005,-4.0,-0.1,-4.1,-0.7,None,0,2022
188.0,Tim Hardaway Jr.,29.0,DAL,SG,42.0,20.0,1245.0,209.0,530.0,0.394,102.0,304.0,0.336,107.0,226.0,0.473,0.491,78.0,103.0,0.757,13.0,143.0,156.0,92.0,38.0,6.0,34.0,74.0,598.0,0.0,,hardati02,12.7,0.52,0.574,0.194,1.2,12.8,7.0,11.4,1.5,0.4,5.6,22.0,0.5,1.5,2.0,0.077,-0.4,0.2,-0.2,0.6,None,0,2022
25.0,James Harden,32.0,2TM,PG,65.0,65.0,2419.0,407.0,992.0,0.41,148.0,448.0,0.33,259.0,544.0,0.476,0.485,470.0,536.0,0.877,55.0,445.0,500.0,667.0,82.0,36.0,284.0,153.0,1432.0,11.0,AS,hardeja01,20.9,0.583,0.452,0.54,2.6,19.7,11.3,40.3,1.7,1.3,18.8,27.2,4.9,2.7,7.6,0.152,3.7,0.3,4.0,3.7,None,0,2022
348.0,Maurice Harkless,28.0,SAC,SF,47.0,24.0,863.0,83.0,181.0,0.459,31.0,101.0,0.307,52.0,80.0,0.65,0.544,20.0,28.0,0.714,12.0,100.0,112.0,23.0,29.0,24.0,31.0,77.0,217.0,0.0,,harklma01,7.7,0.561,0.558,0.155,1.5,12.7,7.1,3.6,1.6,2.4,13.8,11.2,-0.1,0.6,0.5,0.026,-3.7,0.4,-3.3,-0.3,None,0,2022
483.0,Jared Harper,24.0,NOP,PG,5.0,0.0,43.0,14.0,26.0,0.538,5.0,12.0,0.417,9.0,14.0,0.643,0.635,4.0,4.0,1.0,2.0,0.0,2.0,14.0,4.0,1.0,2.0,5.0,37.0,0.0,,harpeja01,36.9,0.666,0.462,0.154,5.0,0.0,2.6,64.1,4.6,2.2,6.7,29.7,0.3,0.1,0.4,0.422,14.2,3.1,17.3,0.2,None,0,2022
89.0,Montrezl Harrell,28.0,2TM,C,71.0,3.0,1641.0,358.0,555.0,0.645,4.0,17.0,0.235,354.0,538.0,0.658,0.649,212.0,296.0,0.716,149.0,282.0,431.0,145.0,29.0,43.0,72.0,137.0,932.0,0.0,6MOY-9,harremo01,23.2,0.68,0.031,0.533,10.0,18.7,14.4,13.9,0.9,2.3,9.5,20.2,6.1,1.2,7.3,0.213,3.7,0.1,3.9,2.4,None,0,2022
155.0,Gary Harris,27.0,ORL,SG,61.0,30.0,1730.0,240.0,553.0,0.434,116.0,302.0,0.384,124.0,251.0,0.494,0.539,83.0,95.0,0.874,36.0,86.0,122.0,108.0,59.0,9.0,61.0,112.0,679.0,0.0,,harriga01,10.9,0.571,0.546,0.172,2.2,5.3,3.7,9.5,1.6,0.5,9.3,16.4,1.1,1.0,2.2,0.06,-2.0,-0.4,-2.4,-0.2,None,0,2022
386.0,Joe Harris,30.0,BRK,SF,14.0,14.0,423.0,56.0,124.0,0.452,41.0,88.0,0.466,15.0,36.0,0.417,0.617,5.0,6.0,0.833,5.0,51.0,56.0,14.0,7.0,2.0,16.0,31.0,158.0,0.0,,harrijo01,9.6,0.624,0.71,0.048,1.3,12.8,7.2,4.5,0.8,0.4,11.2,14.5,0.3,0.2,0.5,0.06,-0.9,-0.5,-1.4,0.1,None,0,2022
561.0,Shaquille Harrison,28.0,BRK,SG,2.0,0.0,23.0,2.0,6.0,0.333,0.0,2.0,0.0,2.0,4.0,0.5,0.333,0.0,0.0,,1.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,0.0,,harrish01,4.6,0.333,0.333,0.0,4.9,13.8,9.5,16.6,2.1,3.9,25.0,15.0,-0.1,0.0,0.0,-0.067,-9.0,0.6,-8.3,0.0,None,0,2022
48.0,Tobias Harris,29.0,PHI,PF,73.0,73.0,2543.0,493.0,1022.0,0.482,101.0,275.0,0.367,392.0,747.0,0.525,0.532,170.0,202.0,0.842,77.0,419.0,496.0,252.0,47.0,43.0,116.0,164.0,1257.0,1.0,,harrito02,15.9,0.566,0.269,0.198,3.4,18.1,10.9,15.9,0.9,1.5,9.5,21.7,3.0,2.6,5.6,0.105,0.6,-0.6,0.0,1.3,None,0,2022
203.0,Isaiah Hartenstein,23.0,LAC,C,68.0,0.0,1216.0,229.0,366.0,0.626,14.0,30.0,0.467,215.0,336.0,0.64,0.645,91.0,132.0,0.689,117.0,215.0,332.0,160.0,50.0,77.0,84.0,167.0,563.0,0.0,,harteis01,22.0,0.664,0.082,0.361,10.5,18.2,14.5,20.5,2.0,5.4,16.5,18.4,3.3,2.2,5.5,0.215,1.4,3.1,4.5,2.0,None,0,2022
122.0,Josh Hart,26.0,2TM,SG,54.0,53.0,1791.0,287.0,569.0,0.504,73.0,213.0,0.343,214.0,356.0,0.601,0.569,160.0,211.0,0.758,62.0,326.0,388.0,224.0,61.0,13.0,114.0,150.0,807.0,0.0,,hartjo01,16.1,0.61,0.374,0.371,3.7,20.7,12.0,18.9,1.7,0.7,14.7,18.6,2.8,1.5,4.4,0.117,0.5,0.5,0.9,1.3,None,0,2022
489.0,Udonis Haslem,41.0,MIA,C,13.0,0.0,83.0,14.0,31.0,0.452,1.0,4.0,0.25,13.0,27.0,0.481,0.468,3.0,3.0,1.0,4.0,21.0,25.0,4.0,1.0,1.0,5.0,15.0,32.0,0.0,,hasleud01,8.6,0.495,0.129,0.097,5.6,28.2,17.1,7.4,0.6,1.3,13.4,20.0,-0.1,0.1,0.1,0.033,-6.4,-0.7,-7.1,-0.1,None,0,2022
456.0,Sam Hauser,24.0,BOS,SF,26.0,0.0,158.0,23.0,50.0,0.46,19.0,44.0,0.432,4.0,6.0,0.667,0.65,0.0,0.0,,5.0,24.0,29.0,10.0,1.0,2.0,2.0,7.0,65.0,0.0,,hausesa01,14.8,0.65,0.88,0.0,3.5,16.0,9.9,9.1,0.3,1.2,3.8,14.5,0.4,0.2,0.6,0.171,2.7,-0.3,2.3,0.2,None,0,2022
164.0,Jaxson Hayes,21.0,NOP,C,70.0,28.0,1398.0,245.0,398.0,0.616,20.0,57.0,0.351,225.0,341.0,0.66,0.641,144.0,188.0,0.766,115.0,200.0,315.0,43.0,33.0,55.0,54.0,155.0,654.0,0.0,,hayesja02,18.5,0.68,0.143,0.472,8.9,16.2,12.5,4.7,1.2,3.8,10.1,16.4,3.7,1.3,5.1,0.174,0.6,-0.3,0.2,0.8,None,0,2022
243.0,Killian Hayes,20.0,DET,PG,66.0,40.0,1647.0,176.0,459.0,0.383,44.0,167.0,0.263,132.0,292.0,0.452,0.431,57.0,74.0,0.77,36.0,174.0,210.0,277.0,78.0,35.0,111.0,183.0,453.0,0.0,,hayeski01,9.3,0.461,0.364,0.161,2.2,12.0,6.9,24.6,2.3,1.9,18.4,15.7,-1.0,1.5,0.5,0.014,-4.3,0.8,-3.5,-0.6,None,0,2022
127.0,Gordon Hayward,31.0,CHO,SF,49.0,48.0,1564.0,283.0,617.0,0.459,86.0,220.0,0.391,197.0,397.0,0.496,0.528,126.0,149.0,0.846,38.0,186.0,224.0,177.0,47.0,22.0,81.0,85.0,778.0,0.0,,haywago01,15.1,0.57,0.357,0.241,2.5,12.8,7.6,16.1,1.4,1.3,10.6,20.7,1.9,1.0,2.8,0.087,0.1,-0.8,-0.7,0.5,None,0,2022
574.0,Aaron Henry,22.0,PHI,SF,6.0,0.0,17.0,1.0,5.0,0.2,0.0,1.0,0.0,1.0,4.0,0.25,0.2,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,,henryaa01,-7.4,0.2,0.2,0.0,0.0,6.5,3.3,0.0,0.0,10.6,28.6,18.5,-0.1,0.0,-0.1,-0.306,-14.0,-2.4,-16.5,-0.1,None,0,2022
404.0,Juancho Hernangómez,26.0,3TM,PF,40.0,9.0,445.0,44.0,106.0,0.415,24.0,69.0,0.348,20.0,37.0,0.541,0.528,19.0,34.0,0.559,28.0,72.0,100.0,20.0,14.0,10.0,16.0,25.0,131.0,0.0,,hernaju01,11.5,0.542,0.651,0.321,7.0,17.1,12.2,6.0,1.6,2.0,11.7,13.4,0.3,0.6,0.9,0.095,-0.7,0.1,-0.6,0.2,None,0,2022
244.0,Willy Hernangómez,27.0,NOP,C,50.0,8.0,839.0,170.0,327.0,0.52,4.0,12.0,0.333,166.0,315.0,0.527,0.526,109.0,141.0,0.773,143.0,195.0,338.0,63.0,21.0,19.0,51.0,97.0,453.0,0.0,,hernawi01,22.2,0.582,0.037,0.431,18.5,26.3,22.3,11.9,1.2,2.2,11.6,22.5,2.2,0.9,3.2,0.18,1.8,-1.5,0.2,0.5,None,0,2022
33.0,Tyler Herro,22.0,MIA,SG,66.0,10.0,2151.0,501.0,1122.0,0.447,175.0,439.0,0.399,326.0,683.0,0.477,0.525,190.0,219.0,0.868,32.0,297.0,329.0,263.0,44.0,8.0,174.0,95.0,1367.0,0.0,6MOY-1,herroty01,16.2,0.561,0.391,0.195,1.7,15.4,8.7,20.9,1.0,0.4,12.5,28.8,1.3,2.4,3.8,0.084,1.6,-0.9,0.7,1.5,None,0,2022
46.0,Buddy Hield,29.0,2TM,SG,81.0,32.0,2499.0,446.0,1098.0,0.406,262.0,716.0,0.366,184.0,382.0,0.482,0.526,111.0,127.0,0.874,66.0,287.0,353.0,229.0,73.0,25.0,153.0,184.0,1265.0,0.0,,hieldbu01,12.9,0.548,0.652,0.116,2.9,12.8,7.8,13.8,1.4,0.9,11.7,22.4,0.8,1.1,1.9,0.036,0.5,-1.7,-1.2,0.5,None,0,2022
478.0,Haywood Highsmith,25.0,MIA,SF,19.0,1.0,163.0,16.0,46.0,0.348,9.0,28.0,0.321,7.0,18.0,0.389,0.446,2.0,5.0,0.4,10.0,16.0,26.0,6.0,2.0,3.0,3.0,13.0,43.0,0.0,,highsha01,7.0,0.446,0.609,0.109,7.1,10.9,9.0,5.1,0.6,1.9,5.9,14.0,0.0,0.2,0.1,0.041,-3.3,-1.3,-4.6,-0.1,None,0,2022
293.0,George Hill,35.0,MIL,PG,54.0,17.0,1253.0,118.0,275.0,0.429,41.0,134.0,0.306,77.0,141.0,0.546,0.504,57.0,62.0,0.919,38.0,117.0,155.0,120.0,42.0,6.0,41.0,70.0,334.0,0.0,,hillge01,10.2,0.552,0.487,0.225,3.3,9.7,6.6,12.4,1.6,0.5,11.9,11.7,1.3,1.0,2.3,0.087,-2.2,0.6,-1.6,0.1,None,0,2022
449.0,Malcolm Hill,26.0,2TM,SG,19.0,0.0,212.0,24.0,52.0,0.462,13.0,36.0,0.361,11.0,16.0,0.688,0.587,11.0,14.0,0.786,11.0,24.0,35.0,8.0,7.0,3.0,3.0,24.0,72.0,0.0,,hillma01,12.7,0.619,0.692,0.269,5.8,12.6,9.2,5.0,1.6,1.2,4.9,12.7,0.4,0.2,0.6,0.126,-1.1,-0.5,-1.6,0.0,None,0,2022
540.0,Solomon Hill,30.0,ATL,SF,13.0,1.0,139.0,3.0,20.0,0.15,2.0,13.0,0.154,1.0,7.0,0.143,0.2,0.0,0.0,,6.0,17.0,23.0,12.0,4.0,2.0,1.0,16.0,8.0,0.0,,hillso01,3.3,0.2,0.65,0.0,4.8,13.3,9.1,10.3,1.4,1.3,4.8,6.6,-0.1,0.1,0.0,-0.006,-5.2,1.2,-4.0,-0.1,None,0,2022
590.0,Nate Hinton,22.0,IND,SG,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,hintona01,-45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.8,-0.1,0.0,-0.1,-1.231,-28.1,-14.5,-42.6,0.0,None,0,2022
419.0,Jaylen Hoard,22.0,OKC,SF,7.0,5.0,240.0,44.0,90.0,0.489,9.0,25.0,0.36,35.0,65.0,0.538,0.539,6.0,14.0,0.429,30.0,54.0,84.0,17.0,6.0,5.0,8.0,14.0,103.0,0.0,,hoardja01,18.0,0.536,0.278,0.156,12.7,23.5,18.0,11.6,1.2,1.9,7.7,18.7,0.3,0.3,0.6,0.118,1.2,-2.1,-0.9,0.1,None,0,2022
263.0,Aaron Holiday,25.0,2TM,PG,63.0,15.0,1021.0,151.0,338.0,0.447,39.0,103.0,0.379,112.0,235.0,0.477,0.504,59.0,68.0,0.868,24.0,98.0,122.0,153.0,42.0,9.0,67.0,92.0,400.0,0.0,,holidaa01,12.6,0.544,0.305,0.201,2.6,10.3,6.5,20.7,2.0,0.7,15.4,18.7,0.5,0.9,1.5,0.068,-1.9,0.3,-1.7,0.1,None,0,2022
52.0,Jrue Holiday,31.0,MIL,PG,67.0,64.0,2207.0,478.0,954.0,0.501,132.0,321.0,0.411,346.0,633.0,0.547,0.57,137.0,180.0,0.761,69.0,232.0,301.0,457.0,108.0,29.0,183.0,133.0,1225.0,0.0,DPOY-8DEF2,holidjr01,19.8,0.593,0.336,0.189,3.4,10.9,7.2,31.8,2.4,1.3,15.0,23.5,4.5,2.4,6.9,0.15,2.9,0.3,3.2,2.9,None,0,2022
135.0,Justin Holiday,32.0,2TM,SF,74.0,65.0,2057.0,261.0,662.0,0.394,177.0,482.0,0.367,84.0,180.0,0.467,0.528,50.0,62.0,0.806,29.0,161.0,190.0,128.0,57.0,33.0,70.0,154.0,749.0,0.0,,holidju01,9.5,0.543,0.728,0.094,1.5,8.8,5.1,8.6,1.3,1.4,9.2,15.8,0.8,0.6,1.4,0.033,-1.4,-0.8,-2.2,-0.1,None,0,2022
237.0,Richaun Holmes,28.0,SAC,C,45.0,37.0,1074.0,198.0,300.0,0.66,2.0,5.0,0.4,196.0,295.0,0.664,0.663,70.0,90.0,0.778,93.0,224.0,317.0,48.0,17.0,41.0,56.0,128.0,468.0,0.0,,holmeri01,17.8,0.689,0.017,0.3,9.3,22.9,16.1,6.8,0.8,3.3,14.2,15.8,2.4,0.9,3.2,0.145,-0.4,-0.1,-0.5,0.4,None,0,2022
381.0,Rodney Hood,29.0,2TM,SF,52.0,0.0,709.0,58.0,157.0,0.369,30.0,91.0,0.33,28.0,66.0,0.424,0.465,17.0,19.0,0.895,15.0,62.0,77.0,38.0,15.0,6.0,11.0,31.0,163.0,0.0,,hoodro01,7.2,0.493,0.58,0.121,2.3,9.1,5.8,6.9,1.0,0.8,6.2,10.7,0.2,0.5,0.7,0.048,-3.0,-0.3,-3.3,-0.2,None,0,2022
562.0,Scotty Hopson,32.0,OKC,SG,1.0,0.0,18.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,,hopsosc01,0.1,0.5,0.25,0.0,0.0,5.8,2.9,8.1,0.0,0.0,33.3,14.4,-0.1,0.0,0.0,-0.132,-8.7,-2.9,-11.6,0.0,None,0,2022
144.0,Al Horford,35.0,BOS,C,69.0,69.0,2005.0,266.0,569.0,0.467,89.0,265.0,0.336,177.0,304.0,0.582,0.546,80.0,95.0,0.842,108.0,422.0,530.0,232.0,49.0,92.0,65.0,130.0,701.0,0.0,DPOY-9,horfoal01,16.7,0.574,0.466,0.167,6.0,22.2,14.3,16.4,1.2,4.2,9.6,14.8,3.7,3.8,7.6,0.181,1.4,2.9,4.3,3.2,None,0,2022
189.0,Talen Horton-Tucker,21.0,LAL,SG,60.0,19.0,1511.0,224.0,538.0,0.416,49.0,182.0,0.269,175.0,356.0,0.492,0.462,100.0,125.0,0.8,37.0,156.0,193.0,159.0,59.0,29.0,82.0,148.0,597.0,0.0,,hortota01,11.0,0.503,0.338,0.232,2.6,11.1,6.9,14.9,1.9,1.7,12.1,19.2,-0.2,1.2,1.1,0.033,-3.2,-0.2,-3.3,-0.5,None,0,2022
335.0,Danuel House Jr.,28.0,3TM,SF,42.0,7.0,727.0,80.0,198.0,0.404,44.0,117.0,0.376,36.0,81.0,0.444,0.515,44.0,58.0,0.759,18.0,93.0,111.0,44.0,21.0,17.0,33.0,51.0,248.0,0.0,,houseda01,10.6,0.555,0.591,0.293,2.8,13.8,8.4,8.4,1.4,2.1,12.9,15.2,0.4,0.7,1.0,0.068,-1.3,0.2,-1.1,0.2,None,0,2022
271.0,Dwight Howard,36.0,LAL,C,60.0,27.0,971.0,134.0,219.0,0.612,8.0,15.0,0.533,126.0,204.0,0.618,0.63,96.0,146.0,0.658,118.0,238.0,356.0,35.0,34.0,36.0,47.0,115.0,372.0,0.0,,howardw01,18.2,0.657,0.068,0.667,13.1,26.3,19.7,5.0,1.7,3.3,14.2,14.6,2.2,1.3,3.5,0.174,-0.2,0.0,-0.2,0.4,None,0,2022
408.0,Markus Howard,22.0,DEN,SG,31.0,0.0,176.0,39.0,101.0,0.386,28.0,70.0,0.4,11.0,31.0,0.355,0.525,20.0,23.0,0.87,2.0,10.0,12.0,7.0,9.0,0.0,7.0,17.0,126.0,0.0,,howarma02,16.1,0.567,0.693,0.228,1.3,6.1,3.8,6.2,2.5,0.0,5.9,29.4,0.1,0.2,0.3,0.082,0.8,-2.0,-1.2,0.0,None,0,2022
102.0,Kevin Huerter,23.0,ATL,SF,74.0,60.0,2188.0,345.0,760.0,0.454,160.0,411.0,0.389,185.0,349.0,0.53,0.559,42.0,52.0,0.808,32.0,222.0,254.0,203.0,55.0,26.0,91.0,185.0,892.0,0.0,,huertke01,11.9,0.57,0.541,0.068,1.6,11.0,6.4,13.2,1.2,1.1,10.4,17.5,1.8,1.0,2.8,0.062,-0.5,-0.7,-1.2,0.4,None,0,2022
591.0,Jay Huff,23.0,LAL,C,4.0,0.0,20.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,huffja01,0.6,0.0,0.667,0.0,5.4,16.1,10.8,5.9,2.4,4.5,25.0,8.6,-0.1,0.0,0.0,-0.117,-8.3,0.9,-7.4,0.0,None,0,2022
409.0,Elijah Hughes,23.0,2TM,SG,36.0,4.0,434.0,47.0,144.0,0.326,25.0,95.0,0.263,22.0,49.0,0.449,0.413,7.0,9.0,0.778,6.0,52.0,58.0,22.0,14.0,8.0,17.0,39.0,126.0,0.0,,hugheel01,5.4,0.426,0.66,0.063,1.5,13.4,7.3,7.2,1.6,1.8,10.3,16.5,-0.6,0.3,-0.4,-0.043,-5.2,-1.7,-6.9,-0.5,None,0,2022
142.0,De'Andre Hunter,24.0,ATL,SF,53.0,52.0,1577.0,254.0,575.0,0.442,74.0,195.0,0.379,180.0,380.0,0.474,0.506,127.0,166.0,0.765,26.0,150.0,176.0,68.0,36.0,21.0,69.0,155.0,709.0,0.0,,huntede01,10.6,0.547,0.339,0.289,1.8,10.4,6.1,6.1,1.1,1.2,9.6,19.9,0.4,0.7,1.1,0.034,-2.4,-1.5,-3.9,-0.8,None,0,2022
592.0,Feron Hunt,22.0,NYK,SF,2.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,huntfe01,-3.0,0.0,0.0,0.0,13.2,0.0,6.7,16.0,6.3,0.0,33.3,16.4,-0.1,0.0,0.0,-0.234,-12.3,1.0,-11.3,0.0,None,0,2022
563.0,Chandler Hutchison,25.0,PHO,SF,6.0,0.0,22.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,2.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,4.0,1.0,4.0,0.0,,hutchch01,1.0,0.694,0.0,1.0,0.0,23.8,12.2,10.5,0.0,0.0,58.1,13.5,-0.1,0.0,0.0,-0.086,-8.0,-0.5,-8.5,0.0,None,0,2022
146.0,Bones Hyland,21.0,DEN,SG,69.0,4.0,1310.0,230.0,571.0,0.403,131.0,358.0,0.366,99.0,213.0,0.465,0.518,107.0,125.0,0.856,14.0,174.0,188.0,191.0,41.0,20.0,86.0,153.0,698.0,0.0,,hylanbo01,14.4,0.558,0.627,0.219,1.2,14.4,8.0,21.2,1.5,1.4,12.1,23.8,1.1,1.3,2.4,0.088,0.3,-0.7,-0.4,0.5,None,0,2022
275.0,Serge Ibaka,32.0,2TM,C,54.0,12.0,877.0,148.0,296.0,0.5,37.0,99.0,0.374,111.0,197.0,0.563,0.563,32.0,44.0,0.727,62.0,188.0,250.0,49.0,11.0,33.0,43.0,102.0,365.0,0.0,,ibakase01,14.4,0.579,0.334,0.149,7.7,22.2,15.1,8.4,0.6,3.3,12.0,17.8,0.8,1.1,2.0,0.108,-1.3,-0.2,-1.5,0.1,None,0,2022
410.0,Andre Iguodala,38.0,GSW,SF,31.0,0.0,603.0,46.0,121.0,0.38,17.0,74.0,0.23,29.0,47.0,0.617,0.45,15.0,20.0,0.75,21.0,79.0,100.0,114.0,27.0,22.0,28.0,34.0,124.0,0.0,,iguodan01,12.3,0.478,0.612,0.165,3.9,13.9,9.1,24.7,2.2,3.5,17.7,11.4,0.5,1.1,1.6,0.125,-0.9,3.7,2.7,0.7,None,0,2022
299.0,Joe Ingles,34.0,UTA,SF,45.0,15.0,1122.0,115.0,285.0,0.404,78.0,225.0,0.347,37.0,60.0,0.617,0.54,17.0,22.0,0.773,12.0,119.0,131.0,158.0,23.0,5.0,46.0,82.0,325.0,0.0,,inglejo01,10.0,0.551,0.789,0.077,1.2,11.2,6.4,19.0,1.0,0.4,13.5,13.2,1.3,0.9,2.2,0.094,-0.7,0.5,-0.3,0.5,None,0,2022
51.0,Brandon Ingram,24.0,NOP,SF,55.0,55.0,1869.0,453.0,983.0,0.461,74.0,226.0,0.327,379.0,757.0,0.501,0.498,266.0,322.0,0.826,35.0,285.0,320.0,307.0,34.0,26.0,151.0,119.0,1246.0,0.0,,ingrabr01,18.7,0.554,0.23,0.328,2.0,17.3,9.5,27.8,0.9,1.3,11.8,29.3,2.5,1.3,3.9,0.099,2.6,-0.6,2.0,1.9,None,0,2022
123.0,Kyrie Irving,29.0,BRK,PG,29.0,29.0,1091.0,289.0,616.0,0.469,100.0,239.0,0.418,189.0,377.0,0.501,0.55,118.0,129.0,0.915,16.0,111.0,127.0,167.0,41.0,17.0,73.0,81.0,796.0,0.0,,irvinky01,21.4,0.592,0.388,0.209,1.6,10.8,6.3,25.2,1.8,1.4,9.8,29.4,2.4,0.9,3.3,0.147,4.2,-1.2,3.0,1.4,None,0,2022
506.0,Wes Iwundu,27.0,ATL,SF,3.0,1.0,82.0,8.0,18.0,0.444,3.0,5.0,0.6,5.0,13.0,0.385,0.528,3.0,4.0,0.75,3.0,10.0,13.0,0.0,1.0,0.0,1.0,8.0,22.0,0.0,,iwundwe01,7.1,0.557,0.278,0.222,4.0,13.3,8.7,0.0,0.6,0.0,4.8,11.1,0.1,0.0,0.1,0.046,-4.1,-2.7,-6.8,-0.1,None,0,2022
204.0,Frank Jackson,23.0,DET,PG,53.0,7.0,1164.0,194.0,483.0,0.402,86.0,279.0,0.308,108.0,204.0,0.529,0.491,86.0,104.0,0.827,19.0,68.0,87.0,55.0,27.0,9.0,38.0,89.0,560.0,0.0,,jacksfr01,10.6,0.53,0.578,0.215,1.7,6.7,4.0,7.6,1.1,0.7,6.7,20.9,0.3,0.4,0.7,0.031,-1.8,-1.7,-3.5,-0.4,None,0,2022
314.0,Isaiah Jackson,20.0,IND,C,36.0,15.0,541.0,116.0,206.0,0.563,5.0,16.0,0.313,111.0,190.0,0.584,0.575,60.0,88.0,0.682,60.0,89.0,149.0,10.0,25.0,52.0,40.0,92.0,297.0,0.0,,jacksis01,20.5,0.607,0.078,0.427,12.2,18.7,15.4,2.9,2.3,8.4,14.0,22.5,0.7,0.7,1.4,0.126,-1.6,0.0,-1.6,0.0,None,0,2022
43.0,Jaren Jackson Jr.,22.0,MEM,PF,78.0,78.0,2126.0,430.0,1036.0,0.415,128.0,401.0,0.319,302.0,635.0,0.476,0.477,284.0,345.0,0.823,119.0,335.0,454.0,86.0,73.0,177.0,130.0,272.0,1272.0,0.0,DPOY-5DEF1,jacksja02,17.0,0.535,0.387,0.333,5.7,16.9,11.2,5.8,1.6,7.4,9.9,25.4,1.7,3.7,5.4,0.121,-0.9,0.8,-0.1,1.0,None,0,2022
298.0,Josh Jackson,24.0,2TM,SF,51.0,3.0,830.0,120.0,300.0,0.4,33.0,130.0,0.254,87.0,170.0,0.512,0.455,55.0,77.0,0.714,21.0,120.0,141.0,54.0,26.0,22.0,47.0,88.0,328.0,0.0,,jacksjo02,9.5,0.491,0.433,0.257,2.6,16.4,9.2,10.0,1.5,2.4,12.3,19.7,-0.7,0.7,0.0,0.001,-4.1,-0.4,-4.5,-0.5,None,0,2022
523.0,Justin Jackson,26.0,2TM,SF,7.0,0.0,37.0,5.0,15.0,0.333,3.0,9.0,0.333,2.0,6.0,0.333,0.433,2.0,2.0,1.0,1.0,6.0,7.0,2.0,0.0,0.0,1.0,3.0,15.0,0.0,,jacksju01,7.7,0.472,0.6,0.133,3.0,16.9,10.1,7.1,0.0,0.0,5.9,19.7,0.0,0.0,0.0,0.032,-2.2,-1.1,-3.3,0.0,None,0,2022
47.0,Reggie Jackson,31.0,LAC,SG,75.0,75.0,2337.0,479.0,1222.0,0.392,167.0,512.0,0.326,312.0,710.0,0.439,0.46,138.0,163.0,0.847,39.0,232.0,271.0,359.0,55.0,15.0,173.0,159.0,1263.0,0.0,,jacksre01,12.1,0.488,0.419,0.133,1.8,10.2,6.1,24.6,1.2,0.5,11.8,27.6,-1.7,2.0,0.4,0.008,-1.4,-1.6,-3.0,-0.6,None,0,2022
11.0,LeBron James,37.0,LAL,C,56.0,56.0,2084.0,640.0,1221.0,0.524,161.0,448.0,0.359,479.0,773.0,0.62,0.59,254.0,336.0,0.756,63.0,396.0,459.0,349.0,73.0,59.0,196.0,121.0,1695.0,6.0,MVP-10ASNBA3,jamesle01,26.2,0.619,0.367,0.275,3.3,20.4,11.8,30.6,1.7,2.5,12.5,32.3,5.2,2.3,7.5,0.172,6.9,0.8,7.7,5.1,NBA3,1,2022
